"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57010";"VIANA";"47";"49";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"2";"1147";"80001649875";"EMEF ULISSES DOS SANTOS FILHO";"RUA DOMINGOS MARTINS, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57010";"VIANA";"47";"49";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"1";"1147";"80001609914";"EMEF ULISSES DOS SANTOS FILHO";"RUA DOMINGOS MARTINS, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56774";"NOVA VEN?CIA";"30";"236";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"4";"1023";"80001649875";"APAE";"AVENIDA MATEUS TOSCANO, 100"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56774";"NOVA VEN?CIA";"30";"236";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"1";"1023";"80001609914";"APAE";"AVENIDA MATEUS TOSCANO, 100"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57053";"VIT?RIA";"52";"532";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"1";"1856";"80001609914";"FACULDADE EST?CIO DE S?";"RUA DR. HERWAN MODENESE WANDERLEI, 1001"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"908";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"7";"1899";"80001649875";"EMEF MANUEL MELO SOBRINHO";"R. SANTA F?, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56391";"DORES DO RIO PRETO";"44";"91";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"2";"1015";"80001649875";"EEEFM PEDRO DE ALC?NTARA GALV?AS";"RUA FIRMINO DIAS, 360"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"908";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"2";"1899";"80001609914";"EMEF MANUEL MELO SOBRINHO";"R. SANTA F?, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"908";"7";"DEPUTADO ESTADUAL";"44333";"MARIA APARECIDA LEANDRO DOS SANTOS COSTA";"5";"1899";"80001609913";"EMEF MANUEL MELO SOBRINHO";"R. SANTA F?, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"258";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"6";"1465";"80001649875";"EEEF TIRADENTES";"R. FERRO E A?O, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"595";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"6";"1953";"80001649875";"EMEF ROSA DA PENHA";"R. CASTELO BRANCO, 34"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56510";"ICONHA";"35";"8";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"5";"1015";"80001649875";"EMEF PADRE ASSIS";"RUA JOS? DE PAULA BEIRIZ, S/ N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57037";"VILA VELHA";"32";"138";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"2";"1252";"80001649875";"EPG DESEMBARGADOR FERREIRA COELHO";"R. SANTA TEREZINHA, S/ N  (TEL 31395024)"
